,Player 1 Score,Player 2 Score,Winner,,,
669,3.7149,1.6454,0,2.0695,,
670,2.0497,3.3106,0,1.2609,,
671,2.0931,3.2672,1,1.1741,,
672,3.3492,2.0111,0,1.3381,,
673,2.3081,3.0522,0,0.7441,,
674,3.7407,1.6196,1,2.1211,,
675,1.626,3.2334,1,1.6074,,
676,5.3603,0,1,5.3603,,
677,3.3492,2.0111,0,1.3381,,
678,3.1349,2.2254,0,0.9095,,
679,2.2561,4.3775,1,2.1214,,
680,3.7343,1.626,1,2.1083,,
681,4.3808,0.9795,0,3.4013,,
682,0.4477,4.9126,1,4.4649,,
683,3.7939,1.5664,0,2.2275,,
684,3.2618,2.0985,0,1.1633,,
685,3.8792,1.4811,1,2.3981,,
686,3.3492,2.0111,1,1.3381,,
687,3.2327,2.1276,0,1.1051,,
688,2.0195,3.3408,1,1.3213,,
689,3.3492,2.0111,0,1.3381,,
690,3.3459,2.0144,0,1.3315,,
691,4.8285,0.5318,0,4.2967,,
692,1.5135,3.8468,1,2.3333,,
693,2.0111,3.3492,1,1.3381,,
694,0.9795,4.3808,0,3.4013,,
695,1.0669,4.2934,1,3.2265,,
696,3.3441,2.0162,0,1.3279,,
697,4.3484,1.0119,1,3.3365,,
698,2.5513,2.809,0,0.2577,,
699,0.9828,4.3775,0,3.3947,,
700,2.5513,2.809,1,0.2577,,
701,1.5146,3.8457,0,2.3311,,
702,2.6738,2.6865,1,0.0127,,
703,3.7065,1.6538,0,2.0527,,
704,3.8424,1.5179,1,2.3245,,
705,0.5836,4.7767,1,4.1931,,
706,1.4793,3.881,1,2.4017,,
707,1.4844,3.8759,1,2.3915,,
708,3.7634,1.5969,1,2.1665,,
709,1.5179,3.3415,1,1.8236,,
710,1.4811,3.8792,1,2.3981,,
711,1.5179,1.5634,0,0.0455,,
712,2.7234,2.6369,1,0.0865,,
713,4.3775,0.9828,1,3.3947,,
714,0.5318,4.3276,0,3.7958,,
715,3.7918,1.0334,1,2.7584,,
716,2.1029,3.2574,1,1.1545,,
717,1.5718,3.7885,0,2.2167,,
718,3.3408,2.0195,0,1.3213,,
719,4.2751,1.0852,0,3.1899,,
720,0,5.3603,0,5.3603,,
721,2.0111,3.3492,0,1.3381,,
722,0.4477,4.9126,0,4.4649,,
723,1.5634,3.296,1,1.7326,,
724,4.3269,1.0334,0,3.2935,,
725,1.0702,4.2901,0,3.2199,,
726,4.2985,1.0618,0,3.2367,,
727,3.8766,0.9828,1,2.8938,,
728,2.1015,3.2588,1,1.1573,,
729,4.2751,1.0852,0,3.1899,,
730,3.8424,1.5179,0,2.3245,,
731,3.1148,2.2455,1,0.8693,,
732,2.0111,3.3492,1,1.3381,,
733,1.4844,3.8759,1,2.3915,,
734,4.2467,1.1136,0,3.1331,,
735,4.3269,1.0334,0,3.2935,,
736,3.1155,2.2448,0,0.8707,,
737,2.7318,2.1276,1,0.6042,,
738,4.484,1.0651,0,3.4189,,
739,1.0334,4.3269,1,3.2935,,
740,2.1554,3.2049,0,1.0495,,
741,4.3276,1.0327,0,3.2949,,
742,2.8141,2.5462,0,0.2679,,
743,3.7976,1.5627,1,2.2349,,
744,1.5128,3.3466,1,1.8338,,
745,2.6031,2.7572,1,0.1541,,
746,4.3276,1.0327,0,3.2949,,
747,2.197,3.1633,0,0.9663,,
748,3.2625,2.0978,1,1.1647,,
749,2.0643,3.296,1,1.2317,,
750,2.0111,3.3492,0,1.3381,,
751,3.8457,2.7879,1,1.0578,,
752,2.1269,3.2334,0,1.1065,,
753,2.6024,2.7579,1,0.1555,,
754,2.7572,2.6031,0,0.1541,,
755,2.2305,3.1298,1,0.8993,,
756,4.8303,0.53,0,4.3003,,
757,1.6619,3.8872,1,2.2253,,
758,4.2934,1.0669,1,3.2265,,
759,0,5.3603,1,5.3603,,
760,2.7544,3.8792,0,1.1248,,
761,4.2934,1.0669,1,3.2265,,
762,3.2895,3.3441,1,0.0546,,
763,3.8424,1.5179,1,2.3245,,
764,1.0334,4.3269,0,3.2935,,
765,2.2563,2.6031,0,0.3468,,
766,2.147,3.2133,0,1.0663,,
767,1.0618,4.2985,1,3.2367,,
768,2.5753,2.785,0,0.2097,,
769,3.2442,2.1161,0,1.1281,,
770,2.1856,3.1747,1,0.9891,,
771,3.7634,1.5969,0,2.1665,,
772,2.0486,3.3117,0,1.2631,,
773,3.8759,1.4844,0,2.3915,,
774,4.2934,1.0669,0,3.2265,,
775,4.8252,0.5351,0,4.2901,,
776,1.0316,4.3287,1,3.2971,,
777,2.0453,3.315,1,1.2697,,
778,1.5627,3.7976,1,2.2349,,
779,4.3269,1.0334,0,3.2935,,
780,3.296,2.0643,0,1.2317,,
781,3.3157,2.0446,0,1.2711,,
782,2.8159,2.5444,0,0.2715,,
783,2.7914,2.5689,0,0.2225,,
784,3.1155,2.2448,1,0.8707,,
785,2.5506,2.8097,0,0.2591,,
786,2.6024,2.7579,1,0.1555,,
787,1.7245,3.6358,1,1.9113,,
788,2.0446,3.3157,1,1.2711,,
789,2.5804,2.7799,0,0.1995,,
790,2.5506,2.8097,0,0.2591,,
791,3.8424,1.5179,1,2.3245,,
792,3.1342,2.2261,0,0.9081,,
793,3.8759,1.4844,1,2.3915,,
794,2.512,2.8483,1,0.3363,,
795,2.0111,3.3492,1,1.3381,,
796,1.6152,3.7451,1,2.1299,,
797,4.2901,1.0702,0,3.2199,,
798,2.1547,3.2056,0,1.0509,,
799,1.5627,3.7976,1,2.2349,,
800,3.8759,1.4844,0,2.3915,,
801,3.8759,1.4844,1,2.3915,,
802,0.9828,3.8766,1,2.8938,,
803,2.1015,3.2588,0,1.1573,,
804,1.5179,3.8424,1,2.3245,,
805,3.694,1.1654,1,2.5286,,
806,3.2618,1.0334,1,2.2284,,
807,2.7623,2.598,1,0.1643,,
808,3.8759,1.4844,1,2.3915,,
809,3.6164,1.7439,0,1.8725,,
810,0.5318,4.8285,0,4.2967,,
811,3.8508,1.5095,0,2.3413,,
812,2.1805,3.1798,0,0.9993,,
813,0.9795,4.3808,1,3.4013,,
814,4.8252,0.5351,1,4.2901,,
815,2.5204,2.8399,0,0.3195,,
816,2.8141,2.5462,1,0.2679,,
817,3.8799,0.9795,0,2.9004,,
818,2.7579,2.6024,1,0.1555,,
819,0.4477,4.4117,1,3.964,,
820,2.845,2.5153,1,0.3297,,
821,3.3408,2.0195,0,1.3213,,
822,4.3269,1.0334,1,3.2935,,
823,2.0629,3.2974,0,1.2345,,
824,3.8759,1.4844,0,2.3915,,
825,2.0111,3.3492,1,1.3381,,
826,3.3492,2.0111,1,1.3381,,
827,3.8457,1.5146,1,2.3311,,
828,1.566,3.7943,0,2.2283,,
829,1.5135,3.8468,1,2.3333,,
830,1.036,4.3243,0,3.2883,,
831,2.0111,3.3492,1,1.3381,,
832,4.3269,1.0334,1,3.2935,,
833,2.1276,3.2327,1,1.1051,,
834,2.0111,3.3492,0,1.3381,,
835,3.7892,1.5711,1,2.2181,,
836,2.0195,3.3408,1,1.3213,,
837,4.3269,1.0334,0,3.2935,,
838,2.5753,2.785,0,0.2097,,
839,2.0435,2.8159,1,0.7724,,
840,3.3492,2.0111,0,1.3381,,
841,3.3168,2.0435,1,1.2733,,
842,3.0762,2.2841,1,0.7921,,
843,2.5204,2.8399,0,0.3195,,
844,4.4117,0.9486,0,3.4631,,
845,3.1148,2.2455,1,0.8693,,
846,2.7572,2.6031,1,0.1541,,
847,2.0985,3.2618,0,1.1633,,
848,1.0334,3.2618,1,2.2284,,
849,4.8252,0.5351,1,4.2901,,
850,2.0435,3.3168,1,1.2733,,
851,1.0618,4.2985,1,3.2367,,
852,1.5329,3.8274,0,2.2945,,
853,1.5969,3.2625,1,1.6656,,
854,2.0111,3.3492,1,1.3381,,
855,3.8766,1.4837,1,2.3929,,
856,3.744,1.6163,1,2.1277,,
857,3.3801,1.4793,1,1.9008,,
858,1.4502,3.9101,0,2.4599,,
859,1.9853,3.375,1,1.3897,,
860,4.3236,1.0367,0,3.2869,,
861,0.9795,4.3808,0,3.4013,,
862,3.7925,1.5678,0,2.2247,,
863,1.5179,3.3415,0,1.8236,,
864,1.626,3.7343,1,2.1083,,
865,1.0618,4.2985,1,3.2367,,
866,1.5969,3.7634,1,2.1665,,
867,2.0111,3.3492,1,1.3381,,
868,1.5664,3.7939,0,2.2275,,
869,2.1015,3.2588,0,1.1573,,
870,0.4477,4.9126,1,4.4649,,
871,2.7274,2.6329,1,0.0945,,
872,0.5009,4.8594,1,4.3585,,
873,4.411,0.9493,0,3.4617,,
874,2.1611,3.1992,1,1.0381,,
875,2.8397,3.7939,0,0.9542,,
876,1.5711,3.7892,0,2.2181,,
877,4.8252,0.5351,0,4.2901,,
878,3.8766,1.4837,1,2.3929,,
879,4.3808,0.9795,0,3.4013,,
880,0.9493,4.411,1,3.4617,,
881,1.5146,3.8457,1,2.3311,,
882,4.3826,0.9777,1,3.4049,,
883,3.2574,2.1029,0,1.1545,,
884,0.9493,4.411,1,3.4617,,
885,1.749,3.6113,0,1.8623,,
886,2.2841,3.0762,1,0.7921,,
887,1.2139,4.1464,1,2.9325,,
888,1.0618,4.2985,1,3.2367,,
889,3.3492,2.0111,0,1.3381,,
890,2.512,2.8483,1,0.3363,,
891,1.6152,3.7451,0,2.1299,,
892,3.3168,2.0435,1,1.2733,,
893,3.3415,2.0188,0,1.3227,,
894,1.5343,3.826,0,2.2917,,
895,3.8424,1.5179,1,2.3245,,
896,1.5095,3.8508,1,2.3413,,
897,2.785,2.5753,0,0.2097,,
898,3.3168,2.0435,1,1.2733,,
899,5.3603,0,1,5.3603,,
900,2.1015,3.2588,1,1.1573,,
901,3.8792,1.4811,0,2.3981,,
902,2.5753,2.785,1,0.2097,,
903,1.9853,3.375,1,1.3897,,
904,2.8141,2.5462,1,0.2679,,
905,0,5.3603,0,5.3603,,
906,3.3492,3.2844,1,0.0648,,
907,4.2901,1.0702,0,3.2199,,
908,2.0435,3.3168,1,1.2733,,
909,1.5146,3.8457,1,2.3311,,
910,2.7609,2.5994,0,0.1615,,
911,0.9828,4.3775,1,3.3947,,
912,3.3448,2.0155,1,1.3293,,
913,3.8792,1.4811,0,2.3981,,
914,1.0367,4.3236,1,3.2869,,
915,4.4117,0.9486,1,3.4631,,
916,4.411,0.9493,1,3.4617,,
917,2.0111,3.3492,0,1.3381,,
918,1.5969,3.7634,1,2.1665,,
919,2.809,2.5513,1,0.2577,,
920,4.3294,1.0309,1,3.2985,,
921,3.9015,2.7321,0,1.1694,,
922,2.5753,2.785,1,0.2097,,
923,3.8457,1.5146,0,2.3311,,
924,1.5179,3.8424,0,2.3245,,
925,2.0111,3.3492,1,1.3381,,
926,1.5179,3.8424,0,2.3245,,
927,4.3826,0.9777,1,3.4049,,
928,2.5204,2.8399,0,0.3195,,
929,2.2226,4.411,1,2.1884,,
930,3.8457,1.5146,0,2.3311,,
931,3.3408,2.0195,0,1.3213,,
932,2.785,2.5753,0,0.2097,,
933,1.5146,3.8457,1,2.3311,,
934,0.9828,4.3775,0,3.3947,,
935,3.8457,1.5146,0,2.3311,,
936,3.8508,1.5095,0,2.3413,,
937,4.3775,0.9828,1,3.3947,,
938,2.785,2.5753,1,0.2097,,
939,2.6031,2.7572,0,0.1541,,
940,2.1662,3.1941,1,1.0279,,
941,3.3492,2.0111,0,1.3381,,
942,3.8457,1.5146,0,2.3311,,
943,2.6024,2.7579,0,0.1555,,
944,0.9795,4.3808,1,3.4013,,
945,4.7961,0.5642,0,4.2319,,
946,1.5969,3.7634,0,2.1665,,
947,4.8594,0.5009,0,4.3585,,
948,1.0702,4.2901,1,3.2199,,
949,2.5753,2.785,0,0.2097,,
950,1.2139,4.1464,0,2.9325,,
951,0.4477,4.9126,1,4.4649,,
952,3.3499,2.0104,1,1.3395,,
953,3.6164,1.7439,1,1.8725,,
954,3.3106,2.0497,0,1.2609,,
955,3.881,1.4793,0,2.4017,,
956,4.411,0.9493,1,3.4617,,
957,3.2895,3.3441,1,0.0546,,
958,3.3492,2.0111,0,1.3381,,
959,1.4811,3.8792,1,2.3981,,
960,3.315,2.0453,0,1.2697,,
961,3.3459,2.0144,0,1.3315,,
962,3.74,1.6203,1,2.1197,,
963,1.5146,3.8457,0,2.3311,,
964,2.0788,3.2815,1,1.2027,,
965,3.0471,2.3132,0,0.7339,,
966,1.5678,3.2089,0,1.6411,,
967,4.2952,1.0651,1,3.2301,,
968,4.8285,0.5318,0,4.2967,,
969,2.1276,3.2327,1,1.1051,,
970,3.7451,1.6152,0,2.1299,,
971,2.0111,3.3492,1,1.3381,,
972,3.3492,2.0111,0,1.3381,,
973,2.0195,3.3408,0,1.3213,,
974,3.8184,1.5419,0,2.2765,,
975,1.0702,4.2901,1,3.2199,,
976,1.7439,3.6164,1,1.8725,,
977,1.5135,3.8468,1,2.3333,,
978,4.411,0.9493,0,3.4617,,
979,3.8457,1.5146,0,2.3311,,
980,2.0788,3.2815,1,1.2027,,
981,2.662,2.6983,0,0.0363,,
982,3.7969,1.5634,0,2.2335,,
983,3.1589,2.2014,0,0.9575,,
984,4.3775,0.9828,1,3.3947,,
985,2.6671,2.6932,1,0.0261,,
986,2.0111,3.3492,1,1.3381,,
987,2.785,2.5753,0,0.2097,,
988,3.8468,1.5135,1,2.3333,,
989,3.8457,1.5146,0,2.3311,,
990,0.9795,4.3808,1,3.4013,,
991,3.9101,1.4502,0,2.4599,,
992,2.809,2.5513,0,0.2577,,
993,3.8508,1.5095,0,2.3413,,
994,3.8457,1.5146,0,2.3311,,
995,3.3441,2.0162,0,1.3279,,
996,0.9777,4.3826,1,3.4049,,
997,2.8148,2.5455,0,0.2693,,
998,3.7645,1.5958,1,2.1687,,
999,2.0446,3.3157,0,1.2711,,
1000,2.1514,3.2089,1,1.0575,,
1001,2.6491,2.7112,0,0.0621,,
1002,2.068,3.2923,1,1.2243,,
1003,1.0367,4.3236,1,3.2869,,
1004,3.375,1.9853,1,1.3897,,
1005,3.225,2.1353,1,1.0897,,
1006,3.0522,2.3081,0,0.7441,,
1007,1.4804,3.8799,1,2.3995,,
1008,4.5901,2.0435,0,2.5466,,
1009,4.8252,0.5351,0,4.2901,,
1010,4.2901,1.0702,0,3.2199,,
1011,3.881,1.4793,1,2.4017,,
1012,1.0702,4.2901,1,3.2199,,
1013,3.2327,2.1276,0,1.1051,,
1014,3.3492,2.0111,0,1.3381,,
1015,3.3448,2.0155,0,1.3293,,
1016,1.5179,3.8424,0,2.3245,,
1017,0.9493,4.411,0,3.4617,,
1018,1.6487,3.7116,1,2.0629,,
1019,2.7579,3.8757,1,1.1178,,
1020,1.0702,4.2901,1,3.2199,,
1021,2.1015,3.2588,1,1.1573,,
1022,2.5506,2.8097,0,0.2591,,
1023,4.3243,1.036,1,3.2883,,
1024,2.2757,3.0846,0,0.8089,,
1025,3.8424,2.7912,1,1.0512,,
1026,2.5753,2.785,0,0.2097,,
1027,2.5947,2.7656,0,0.1709,,
1028,3.9066,2.727,0,1.1796,,
1029,2.727,3.9066,0,1.1796,,
1030,4.8303,0.53,0,4.3003,,
1031,3.7943,1.566,0,2.2283,,
1032,3.3492,2.0111,0,1.3381,,
1033,1.4844,3.8759,1,2.3915,,
1034,2.5947,2.7656,0,0.1709,,
1035,3.7634,1.5969,1,2.1665,,
1036,0.5642,4.7961,1,4.2319,,
1037,1.626,3.7343,1,2.1083,,
1038,2.1269,4.5067,1,2.3798,,
1039,4.3775,0.9828,1,3.3947,,
1040,4.2661,1.0942,1,3.1719,,
1041,3.0956,2.2647,1,0.8309,,
1042,3.9101,1.4502,0,2.4599,,
1043,2.2841,2.5753,0,0.2912,,
1044,1.0702,4.2901,0,3.2199,,
1045,4.3808,0.9795,0,3.4013,,
1046,1.626,3.7343,1,2.1083,,
1047,3.2334,2.1269,0,1.1065,,
1048,1.0669,4.2934,0,3.2265,,
1049,1.0702,4.2901,0,3.2199,,
1050,5.1492,1.4844,0,3.6648,,
1051,2.0111,3.3492,1,1.3381,,
1052,3.7892,1.5711,1,2.2181,,
1053,3.7583,1.602,0,2.1563,,
1054,3.7583,1.602,1,2.1563,,
1055,4.2985,1.0618,1,3.2367,,
1056,3.3492,3.2844,1,0.0648,,
1057,4.2901,1.0702,0,3.2199,,
1058,1.0618,4.2985,0,3.2367,,
1059,3.8246,2.809,0,1.0156,,
1060,2.1611,4.4725,1,2.3114,,
1061,3.8424,1.5179,1,2.3245,,
1062,2.7318,2.1276,1,0.6042,,
1063,1.4793,3.881,0,2.4017,,
1064,2.0111,3.3492,1,1.3381,,
1065,2.6932,2.6671,0,0.0261,,
1066,1.1187,3.7407,1,2.622,,
1067,3.7918,1.5685,1,2.2233,,
1068,1.4844,3.8759,1,2.3915,,
1069,2.1805,3.1798,0,0.9993,,
1070,2.6285,2.7318,0,0.1033,,
1071,2.8399,2.0195,0,0.8204,,
1072,3.3157,2.0446,0,1.2711,,
1073,1.4837,3.8766,1,2.3929,,
1074,3.8457,1.5146,1,2.3311,,
1075,2.6498,2.7105,0,0.0607,,
1076,3.3499,2.0104,0,1.3395,,
1077,1.5718,3.2876,1,1.7158,,
1078,3.3492,2.0111,0,1.3381,,
1079,2.763,2.5973,0,0.1657,,
1080,1.0669,4.2934,1,3.2265,,
1081,1.5325,3.8278,1,2.2953,,
1082,5.3603,0,1,5.3603,,
1083,2.5171,2.8432,0,0.3261,,
1084,3.8424,1.5179,1,2.3245,,
1085,1.5419,3.8184,1,2.2765,,
1086,3.375,1.9853,0,1.3897,,
1087,2.2797,2.5797,1,0.3,,
1088,2.6031,2.7572,0,0.1541,,
1089,2.0673,3.293,1,1.2257,,
1090,2.0195,2.8399,0,0.8204,,
1091,2.2563,2.6031,1,0.3468,,
1092,1.5095,3.8508,0,2.3413,,
1093,3.2625,1.5969,0,1.6656,,
1094,3.8759,1.4844,1,2.3915,,
1095,3.3106,3.323,1,0.0124,,
1096,2.6031,2.7572,0,0.1541,,
1097,4.3294,1.0309,1,3.2985,,
1098,2.8159,2.5444,1,0.2715,,
1099,4.8303,0.53,1,4.3003,,
1100,4.2985,1.0618,0,3.2367,,
1101,2.1805,3.1798,0,0.9993,,
1102,2.2499,3.1104,1,0.8605,,
1103,4.8252,0.5351,0,4.2901,,
1104,1.5711,3.7892,1,2.2181,,
1105,2.0978,3.2625,1,1.1647,,
1106,3.3499,1.5095,1,1.8404,,
1107,3.3168,2.0435,0,1.2733,,
1108,1.7296,3.6307,0,1.9011,,
1109,0.4477,4.9126,0,4.4649,,
1110,3.296,1.5634,1,1.7326,,
1111,2.068,3.2923,1,1.2243,,
1112,0.53,4.8303,0,4.3003,,
1113,3.8792,1.4811,1,2.3981,,
1114,2.0737,3.2866,0,1.2129,,
1115,1.5634,3.7969,0,2.2335,,
1116,2.0111,3.3492,1,1.3381,,
1117,2.2841,3.0762,1,0.7921,,
1118,3.1636,2.1967,1,0.9669,,
1119,2.0111,3.3492,1,1.3381,,
1120,4.2901,1.0702,0,3.2199,,
1121,2.809,2.5513,0,0.2577,,
1122,4.2985,1.0618,1,3.2367,,
1123,3.8457,1.5146,0,2.3311,,
1124,2.7572,2.6031,0,0.1541,,
1125,2.1276,4.506,1,2.3784,,
1126,4.2952,1.0651,0,3.2301,,
1127,3.375,1.9853,0,1.3897,,
1128,3.3783,1.982,1,1.3963,,
1129,2.5804,2.7799,1,0.1995,,
1130,2.0162,2.8432,0,0.827,,
1131,2.0435,3.3168,1,1.2733,,
1132,3.3441,2.0162,1,1.3279,,
1133,1.6152,3.7451,0,2.1299,,
1134,4.411,0.9493,1,3.4617,,
1135,3.2621,1.5146,1,1.7475,,
1136,2.2841,3.0762,0,0.7921,,
1137,3.3441,2.0162,1,1.3279,,
1138,3.7065,1.6538,1,2.0527,,
1139,1.0618,4.2985,1,3.2367,,
1140,4.5067,2.1269,0,2.3798,,
1141,2.6031,2.7572,0,0.1541,,
1142,2.8159,2.5444,1,0.2715,,
1143,3.3168,2.0435,0,1.2733,,
1144,2.583,2.7773,1,0.1943,,
1145,1.6203,3.74,1,2.1197,,
1146,2.1611,3.1992,0,1.0381,,
1147,0.4477,4.9126,1,4.4649,,
1148,2.7579,3.8757,0,1.1178,,
1149,3.8468,1.5135,1,2.3333,,
1150,2.1503,3.21,0,1.0597,,
1151,4.3808,0.9795,0,3.4013,,
1152,3.8475,1.5128,1,2.3347,,
1153,3.7969,1.5634,0,2.2335,,
1154,4.411,0.9493,0,3.4617,,
1155,2.0497,3.3106,0,1.2609,,
1156,4.2643,1.096,0,3.1683,,
1157,2.3132,3.0471,0,0.7339,,
1158,0.53,4.8303,1,4.3003,,
1159,3.7065,1.6538,0,2.0527,,
1160,1.1136,4.2467,1,3.1331,,
1161,3.3415,1.5179,0,1.8236,,
1162,1.7296,3.6307,0,1.9011,,
1163,1.5146,3.8457,1,2.3311,,
1164,4.3236,1.0367,0,3.2869,,
1165,2.5753,2.785,1,0.2097,,
1166,3.7458,1.6145,0,2.1313,,
1167,3.104,2.2563,1,0.8477,,
1168,4.2985,1.0618,0,3.2367,,
1169,3.2089,2.1514,1,1.0575,,
1170,2.8141,2.5462,1,0.2679,,
1171,1.5678,3.7925,1,2.2247,,
1172,3.0762,2.2841,0,0.7921,,
1173,1.5678,3.7925,1,2.2247,,
1174,2.2448,3.1155,1,0.8707,,
1175,2.7609,2.5994,0,0.1615,,
1176,2.1856,3.1747,1,0.9891,,
1177,0.9493,4.411,0,3.4617,,
1178,3.8792,1.4811,1,2.3981,,
1179,4.3808,0.9795,0,3.4013,,
1180,4.2985,1.0618,1,3.2367,,
1181,0.5009,4.2952,0,3.7943,,
1182,4.411,0.9493,1,3.4617,,
1183,4.5067,2.1269,1,2.3798,,
1184,1.0618,4.2985,1,3.2367,,
1185,3.7149,1.6454,1,2.0695,,
1186,4.2934,1.0669,0,3.2265,,
1187,2.2164,3.1439,0,0.9275,,
1188,3.8424,1.5179,1,2.3245,,
1189,4.2901,1.0702,1,3.2199,,
1190,1.4844,3.8759,1,2.3915,,
1191,3.8508,1.5095,1,2.3413,,
1192,1.4786,3.8817,0,2.4031,,
1193,4.8252,0.5351,0,4.2901,,
1194,3.2618,2.0985,1,1.1633,,
1195,1.4804,3.8799,0,2.3995,,
1196,1.0852,4.2751,0,3.1899,,
1197,2.0111,3.3492,0,1.3381,,
1198,3.2334,2.1269,1,1.1065,,
1199,2.0111,3.3492,1,1.3381,,
1200,4.2985,1.0618,0,3.2367,,
1201,1.0327,4.3276,0,3.2949,,
1202,4.3826,0.9777,1,3.4049,,
1203,2.1937,3.1666,0,0.9729,,
1204,3.6307,1.7296,1,1.9011,,
1205,2.5753,2.785,0,0.2097,,
1206,4.2416,1.1187,0,3.1229,,
1207,4.8594,0.5009,1,4.3585,,
1208,4.2985,1.0618,1,3.2367,,
1209,3.8792,1.4811,0,2.3981,,
1210,1.5329,3.8274,1,2.2945,,
1211,3.7407,1.6196,0,2.1211,,
1212,3.2672,2.0931,0,1.1741,,
1213,1.6663,3.694,0,2.0277,,
1214,1.5095,3.8508,1,2.3413,,
1215,1.7296,3.6307,0,1.9011,,
1216,0.9795,4.3808,0,3.4013,,
1217,2.0155,3.3448,0,1.3293,,
1218,1.5179,3.8424,1,2.3245,,
1219,4.2985,1.0618,0,3.2367,,
1220,0.9828,4.3775,1,3.3947,,
1221,2.1269,3.2334,0,1.1065,,
1222,2.7189,2.6414,1,0.0775,,
1223,3.8475,1.5128,1,2.3347,,
1224,2.1276,3.2327,1,1.1051,,
1225,4.3808,0.9795,0,3.4013,,
1226,3.315,2.0453,1,1.2697,,
1227,3.7407,1.6196,0,2.1211,,
1228,2.1276,3.2327,1,1.1051,,
1229,3.3492,2.0111,0,1.3381,,
1230,3.3124,2.0479,0,1.2645,,
1231,4.3269,1.0334,0,3.2935,,
1232,3.3499,2.0104,0,1.3395,,
1233,3.3783,1.982,1,1.3963,,
1234,3.3492,2.0111,0,1.3381,,
1235,4.2985,1.0618,1,3.2367,,
1236,3.1589,2.2014,0,0.9575,,
1237,2.1276,3.2327,0,1.1051,,
1238,2.1276,3.2327,0,1.1051,,
1239,4.3826,0.9777,0,3.4049,,
1240,3.8424,1.5179,0,2.3245,,
1241,3.8457,1.5146,1,2.3311,,
1242,1.5146,3.8457,1,2.3311,,
1243,2.0162,3.3441,1,1.3279,,
1244,1.5969,3.7634,0,2.1665,,
1245,3.3168,2.0435,0,1.2733,,
1246,3.7601,1.6002,0,2.1599,,
1247,0.9777,4.3826,1,3.4049,,
1248,3.9015,2.7321,0,1.1694,,
1249,4.8303,0.53,0,4.3003,,
1250,3.225,2.1353,1,1.0897,,
1251,3.2283,2.132,1,1.0963,,
1252,4.8594,0.5009,0,4.3585,,
1253,0.9828,4.3775,1,3.3947,,
1254,2.6657,2.6946,0,0.0289,,
1255,2.5171,2.8432,0,0.3261,,
1256,3.2049,2.1554,1,1.0495,,
1257,3.3783,1.982,0,1.3963,,
1258,3.3492,2.0111,1,1.3381,,
1259,3.7969,1.5634,1,2.2335,,
1260,4.3287,1.0316,0,3.2971,,
1261,2.1015,3.2588,1,1.1573,,
1262,3.8133,1.547,1,2.2663,,
1263,1.0669,4.2934,0,3.2265,,
1264,1.0702,4.2901,1,3.2199,,
1265,3.3157,3.3179,1,0.0022,,
1266,1.0618,4.2985,1,3.2367,,
1267,2.785,2.5753,1,0.2097,,
1268,3.7627,1.5976,1,2.1651,,
1269,2.1179,3.2424,1,1.1245,,
1270,1.5664,3.293,0,1.7266,,
1271,2.6865,2.6738,0,0.0127,,
1272,3.7634,1.5969,0,2.1665,,
1273,2.2561,4.3775,1,2.1214,,
1274,3.3492,2.0111,0,1.3381,,
1275,3.7936,1.0658,0,2.7278,,
1276,3.881,1.4793,0,2.4017,,
1277,2.2305,3.1298,0,0.8993,,
1278,3.8475,1.5128,0,2.3347,,
1279,3.6307,1.7296,1,1.9011,,
1280,4.2661,1.0942,1,3.1719,,
1281,4.3269,1.0334,0,3.2935,,
1282,3.0762,2.2841,1,0.7921,,
1283,2.1015,3.2588,1,1.1573,,
1284,2.8159,2.5444,0,0.2715,,
1285,2.7447,2.1147,0,0.63,,
1286,4.8303,0.53,1,4.3003,,
1287,3.2923,2.068,1,1.2243,,
1288,3.8475,0.4477,0,3.3998,,
1289,3.8759,1.4844,0,2.3915,,
1290,3.7969,1.5634,0,2.2335,,
1291,2.1547,3.2056,1,1.0509,,
1292,2.1015,3.2588,1,1.1573,,
1293,0,5.3603,1,5.3603,,
1294,2.8483,2.512,1,0.3363,,
1295,2.1611,3.1992,0,1.0381,,
1296,4.2985,1.0618,0,3.2367,,
1297,1.6538,3.2056,1,1.5518,,
1298,2.6333,2.727,0,0.0937,,
1299,3.2923,2.068,1,1.2243,,
1300,3.881,1.4793,0,2.4017,,
1301,2.0629,3.2974,0,1.2345,,
1302,0.5836,4.2758,0,3.6922,,
1303,0.4477,4.9126,1,4.4649,,
1304,3.7918,1.5685,0,2.2233,,
1305,1.4811,3.8792,1,2.3981,,
1306,3.2588,2.1015,0,1.1573,,
1307,4.2985,1.0618,0,3.2367,,
1308,0,5.3603,1,5.3603,,
1309,3.881,1.4793,0,2.4017,,
1310,3.8792,1.4811,0,2.3981,,
1311,3.2056,2.1547,1,1.0509,,
1312,3.2056,2.1547,1,1.0509,,
1313,3.3415,2.0188,0,1.3227,,
1314,2.6962,2.6641,0,0.0321,,
1315,3.7969,1.5634,0,2.2335,,
1316,1.0702,4.2901,1,3.2199,,
1317,3.3408,2.0195,0,1.3213,,
1318,3.3408,2.0195,1,1.3213,,
1319,0.4477,4.9126,1,4.4649,,
1320,0.9828,4.3775,1,3.3947,,
1321,3.8508,1.5095,0,2.3413,,
1322,3.0762,2.2841,1,0.7921,,
1323,1.4844,3.8759,0,2.3915,,
1324,1.626,3.7343,0,2.1083,,
