Rank,Career Win %,Career Double Fault %,Career Ace %,Career Break Point Saved %,Career Won against Top 10 %,Career Won on Hard Court %,Career Won on Clay Court %,Career Ace Against %,Career First Serve Points Return Won %,Career Points Won %,Current Year Win %,Current Year Double Fault %,Current Year Ace %,Current Year Break Point Saved %,Current Year Won against Top 10 %,Current Year Won on Hard Court %,Current Year Won on Clay Court %,Current Year Ace Against %,Current Year First Serve Points Return Won %,Current Year Points Won %,Score
-64,-0.072448469,-0.101557148,-0.710728441,-1.169454643,0.076655052,-0.06469263,-0.07967033,-0.48276397,-0.011594874,0.048868308,-0.010110294,-1.39988861,-3.095795043,-0.597415915,0,0,0,5.240125392,0.02314666,0,1
-19,0.209021768,-0.440003981,-2.620224082,-1.864694702,0.12,0.223529412,0.598130841,-4.328750462,-0.034203983,0.214766909,0.229487179,0.05058337,29.47282528,1.037783456,0,0,0,-4.34041119,0.025482753,0,2
-51,-0.039903846,-0.005885981,-0.036072194,0.110954491,-0.071428571,-0.207246377,0.147058824,0.143487966,-0.007343876,0.011240249,0.041055718,0.096,2.512,1.20670506,0,0,0,8.035180723,-0.033084836,0,-2
24,0.382926829,-0.555597771,-10.01190476,-0.338318086,0.142857143,0.692307692,0.714285714,-25.4024511,0.024223769,0.273006135,0.288235294,2.706766917,12.96616541,1.783496007,0,0,0,-13.38051948,0.043719709,0,1
-20,0.155932905,-0.177988252,-1.640787965,-1.426458954,0.219512195,0.127615063,0.206043956,-1.96577403,-0.019724228,0.073410687,0.113008721,-1.393470125,-8.286424055,0.140862005,0,0,0,-3.835094549,0.007405997,0,2
-98,0.323655914,-0.120332794,-1.026762909,-0.744713709,0.12,0.623529412,0.598130841,-0.978682987,-0.024359905,0.034874413,0.184615385,0.761015561,28.57133497,0.845994599,0,0,0,5.596072931,0.020911809,0,2
-123,0.164634146,0.319384664,2.354375897,1.052693208,0,0.066666667,0,2.664149804,0.047828441,-0.17081982,0.166666667,-2.762295082,-1.74824356,-0.864516129,0,0,0,-9.532498509,0.001170266,0,1
-74,0.038194444,-0.029975598,-0.006346612,-0.195597776,0.057142857,0.106593407,-0.004347826,-0.272687221,0.000504508,0.003632689,0.073863636,0.44974359,19.06307692,-1.061723281,0,0,0,-12.15724138,0.032214873,0,-2
-82,0.006521051,-0.012554058,-0.081569566,-0.196137637,0.005494505,-0.118896862,0.136189258,-0.207836924,-0.026633025,0.004273116,0.105990783,0.812164384,6.658849315,0.434326543,0,0,0,1.964992044,-0.004955751,0,-1
20,0.21511567,0.102492642,0.677803733,1.176084804,0.078341014,0.24403183,0.238095238,0.45334804,0.031985409,-0.051046452,0.061919505,0.448079659,5.165007112,1.123855835,0,0,0,-4.707528409,-0.024999632,0,2
-25,0.152054795,-0.509789389,-9.782440862,-0.554081633,0,0.3125,0.428571429,-24.76955858,0.045738301,0.260740137,0.210204082,1.810536981,6.688449848,0.749507925,0,0,0,-9.450946644,0.076768806,0,-2
-54,0.454545455,0.170602919,1.728446621,1.559742647,0,0.5,0.428571429,2.068654196,0.129166848,-0.100204525,0.465116279,3.414634146,29.08536585,3.392156863,0,0,0,21.76612903,0.371960372,0,2
-120,0.277145027,0.020946585,0.150017173,0.280342517,0.219512195,0.627615063,0.134615385,0.106743301,0.06026403,-0.018766764,0.578125,2.021164021,20.7989418,3.533018868,0,0,0,17.93103448,0.379366369,0,1
72,-0.184210526,0.079630447,0.887017474,0.620194394,-0.103448276,-0.467532468,-0.465116279,0.792004882,0.026440929,-0.030762593,-0.076923077,0.583564118,3.39307646,0.528853755,0,0,0,-7.809089065,-0.008657581,0,2
-82,0.05,-0.026935313,0.276882291,-0.008658009,0,-0.083333333,0,-0.083772458,0.039546599,0.021388108,0.083333333,-3.666666667,-2.150793651,-1.2,0,0,0,-11.45584046,0.027275196,0,-1
57,-0.186062718,-0.399760862,-2.608096541,-1.946215084,0,-0.2,0.142857143,-4.32792962,-0.07288838,0.202957461,0.183333333,-0.571038251,6.236338798,-0.0640553,0,0,0,-4.975193798,-0.005638608,0,-2
-36,0.16839455,-0.032073218,-0.08555704,-0.389348912,0.231884058,0.291208791,0.075510204,-0.403153918,0.015762514,0.002821722,0.127272727,-0.15048951,13.22741259,-1.34262511,0,0,0,-11.17377483,0.027750556,0,-1
-26,0.004399035,0.001152136,-0.12488912,-0.241468486,0.076923077,0.00373413,-0.010869565,-0.281805008,-0.059162955,-0.000479699,-0.071428571,1.749021526,2.042563601,0.364596273,0,0,0,-0.734950584,-0.007582942,0,2
114,-0.011095224,-0.022139142,-0.083008595,-0.076805231,0.023809524,0.039356469,-0.071716358,0.087903758,0.007868162,0.016136041,-0.224294355,-2.467299435,-11.70567232,-1.189331599,0,0,0,6.903231976,0.015497651,0,2
-22,-0.030311159,1.758619513,25.24261855,2.884855419,-0.064516129,-0.448275862,-0.476190476,25.04151343,0.064309259,-0.82174844,-0.088815789,-1.158158158,6.751751752,0.710812357,0,0,0,7.858705357,-0.012171722,0,-1
46,0.089440102,-0.124275081,-0.806978548,-1.344336393,0.397959184,0.09328106,-0.021475257,-0.596243,-0.000462732,0.055755587,0.022875817,-0.176154672,7.064446831,-0.579710145,0,0,0,5.597226502,-0.002635262,0,-2
-99,0.05,0.683751363,10.76826609,0.902494331,0,0,-0.5,23.92487685,-0.01485426,-0.371312898,0.3,0.532467532,9.564935065,-0.153061224,0,0,0,-0.706349206,-0.000753012,0,1
132,-0.454545455,-0.216937229,-1.773998918,-1.932291667,0,-0.5,-0.428571429,-1.985320863,-0.178186456,0.165380133,-0.465116279,-3.414634146,-29.08536585,-3.392156863,0,0,0,-21.76612903,-0.371960372,0,-1
28,-0.677233429,0.023509643,-0.069141359,-0.121431759,-0.323943662,-0.688372093,-0.633587786,-0.024836003,-0.082619002,0.016634811,-0.634615385,-4.697478992,-27.7394958,-3.569832402,0,0,0,-17.27272727,-0.370566038,0,2
60,-0.216666667,-0.024240331,-0.187754434,-0.373239963,-0.1875,-0.546218487,-0.089285714,-0.140551343,-0.035861101,0.007018567,-0.5,-1.967532468,-17.01298701,-3.261111111,0,0,0,-17.08148148,-0.378918169,0,2
132,-0.52962963,-0.044234499,0.678783708,1.250814332,-0.075,-0.516483516,-0.528846154,31.40348637,-0.044898429,0.195592287,-0.606060606,-0.705263158,-23.34736842,-0.815018315,0,0,0,17.13643411,-0.084998463,0,-2
-33,0.02962963,-0.623781695,-8.53303472,-1.928078301,0.075,0.516483516,0.528846154,-6.925175866,-0.032565886,0.318940799,0.082251082,-0.947368421,1.368421053,-0.088378713,0,0,0,2.827985367,0.002472464,0,2
95,-0.476082005,-0.038447659,0.8534265,1.409641873,-0.133333333,-0.375,-0.53125,31.50574826,-0.002107944,0.186268725,-0.555555556,-1.571428571,-30.3877551,-0.624802528,0,0,0,11.58752998,-0.077786561,0,1
-94,0.117864924,-0.052759489,-0.540907956,-0.643956278,0.075,0.230769231,0.062179487,-0.955794882,0.006404483,0.019842656,0.17016317,-1.307082521,-0.566211826,-0.125909955,0,0,0,-7.439233091,0.019471959,0,2
-14,0.040229885,0.566720241,8.126136757,1.427423918,0,-0.214285714,-0.551724138,6.481769338,0.043515813,-0.293681166,0.035437431,-0.136430921,3.088322368,0.087305074,0,0,0,-9.619786707,0.006943106,0,2
82,-0.416666667,-0.042384805,0.901996131,1.471257485,-0.102564103,-0.285714286,-0.510989011,31.51747966,-0.014207363,0.188626237,-0.454545455,-0.56,-16.37,-1.062146893,0,0,0,8.980620155,-0.081907077,0,1
93,-0.476082005,0.024354273,-0.049955142,0.295606786,-0.133333333,-0.375,-0.53125,1.104387712,0.045857977,0.000991637,-0.555555556,-1.321428571,-29.2627551,-0.541469194,0,0,0,6.476418865,-0.002254275,0,-1
-288,0.52962963,0.044234499,0.321216292,0.915852334,0.075,0.516483516,0.528846154,0.263180298,0.351565096,0.47107438,0.606060606,0.705263158,24.34736842,2.981684982,0,0,0,14.53023256,0.39166513,0,2
41,-0.008525149,0.026965977,0.44539392,0.3175342,-0.0625,-0.114285714,0.133333333,0.702497257,0.039685109,-0.013606308,-0.020624303,-0.505836139,1.649943883,-0.437859609,0,0,0,0.210844959,0.005610257,0,2
41,-0.109195402,-0.627003536,-8.758217257,-1.990057396,0.083333333,0.238095238,0.489361702,-6.872679715,-0.100935012,0.341395473,-0.229691877,0.314035088,-14.67894737,0.663269639,0,0,0,21.14775281,-0.006387237,0,-1
-21,-0.002061946,0.053141951,0.580434454,0.600686175,-0.115384615,-0.109657948,-0.008275862,0.502899776,0.034657969,-0.029062739,0.076607387,0.985008446,7.924408784,0.036091954,0,0,0,-0.266201396,0.010840301,0,2
-37,0.083333333,-0.152737146,-1.219069302,-1.233162247,0.102564103,0.285714286,0.510989011,-0.892918253,-0.01912597,0.105159073,-0.045454545,-2.04,-3.23,-1.371186441,0,0,0,9.400332226,0.02493738,0,2
113,-0.486363636,-0.072561932,0.786704296,1.379846138,-0.116666667,-0.466019417,-0.488549618,31.51909092,-0.019767036,0.197303202,-0.53968254,-1.474698795,-7.840963855,-0.690984579,0,0,0,14.36720143,-0.054650676,0,1
22,-0.059415338,0.176830118,2.311759833,1.300118064,-0.133333333,-0.041666667,-0.53125,1.484695624,0.061442555,-0.085982584,-0.055555556,-0.111969112,-12.46883618,-0.117999807,0,0,0,-3.971993834,0.012077131,0,-2
117,-0.512195122,-0.150995882,-2.399966342,-0.829419703,-0.15,-0.285714286,-0.5,-0.442347579,-0.0144604,0.104999781,-0.571428571,-1.523049645,-23.22960993,-0.237179487,0,0,0,10.15804003,0.000575118,0,2
-195,0.515151515,0.03125,0.03432377,0.628820961,0.25,0.333333333,0.6,0.073195876,0.367412141,0.485868448,0.5,0,3,1.6,0,0,0,18,0.322033898,0,-2
-296,0.411764706,0.096993988,0.862124248,1.559808612,0,0.285714286,0.466666667,1.21897518,0.345160613,0.451231724,0.435897436,2.012345679,24.91358025,3.107594937,0,0,0,21.96946565,0.372193171,0,2
65,-0.125207888,-0.013798427,-0.306604337,-0.542490396,-0.0625,-0.288888889,0.023809524,-0.357606008,-0.007930496,0.008759907,-0.170807453,-1.118181818,-7.596969697,-1.081168831,0,0,0,-0.548094374,0.06097053,0,-2
15,0.069195402,0.028232507,0.394504818,0.313324213,-0.083333333,0.19047619,-0.027823241,0.2775367,0.060750845,-0.023558454,0.19306184,-0.974479167,8.7234375,-1.209269162,0,0,0,-7.375252525,0.01746186,0,-2
255,-0.461832061,-0.048154002,-0.147679801,-0.815820543,-0.115384615,-0.323943662,-0.56,-0.20368705,-0.305957201,-0.474877485,-0.411764706,-0.804054054,-11.96621622,-2.946666667,0,0,0,-21.58823529,-0.37140926,0,-2
23,-0.093698686,-0.041736888,-0.488232716,-0.292255221,0.038461538,-0.003759398,-0.123152709,-0.143009983,-0.026108997,0.035249047,-0.129397734,-0.001183712,-8.436079545,0.276234185,0,0,0,8.469632768,-0.003262043,0,-1
-22,-0.061594203,-0.539010544,-7.076414735,-1.960093211,0.102564103,0.285714286,0.510989011,-6.153685053,-0.062721662,0.279966151,-0.057082452,-1.07559322,-3.511355932,0.304082377,0,0,0,7.01499388,-0.001178703,0,2
-20,0.055555556,-0.135888502,-0.005226481,-0.480295567,0,0.25,0,0.007481514,0.013833193,0.085133911,0,-1.952941176,22.69411765,-2.071698113,0,0,0,1.73992674,0.02551458,0,-2
-49,0.5,0.02189781,-0.948905109,-1.893939394,0,0,0.5,-31.63017032,-0.034927536,-0.177615572,0,0,-1,-2.166666667,0,0,0,-31.66666667,-0.306666667,0,-2
382,0.190584662,-0.009876231,-0.075144929,-0.257024793,0.366666667,0.625,-0.53125,-0.160918411,0.03213448,-0.008175719,-0.055555556,-1.571428571,-31.3877551,-2.791469194,0.5,0,0,-20.07913669,-0.384453228,0,-1
317,-0.416666667,-0.215277778,-2.458333333,-2.057142857,0,-0.333333333,0,-1.645614035,-0.370217166,-0.394415358,-0.5,-1.459459459,-18.91891892,-2.673469388,0,0,0,-16.10714286,-0.396530359,0,-1
46,-0.475490196,0.024154221,-0.07550498,0.258458291,-0.169491525,-0.462765957,-0.514925373,1.060421097,0.03839243,0.003753614,-0.456140351,-2.449029126,-30.61286408,-0.55078125,0,0,0,7.971285893,0.0029719,0,2
-47,0.036879433,0.021030562,0.068386826,-0.038317449,-0.001811594,-0.0375,-0.145862553,-0.212748999,-0.018298225,-0.009320209,0.197278912,0.877124183,6.764379085,0.453351826,0,0,0,-12.42945736,-0.006378599,0,2
-30,0.032957864,-0.019783757,-0.161929726,-0.235818956,0.15991157,0.007462687,-0.005302696,-0.296286614,-0.051062841,0.011418535,0.070612245,1.888235294,16.21715686,0.420673635,0,0,0,-2.428368794,-0.013645142,0,-2
2,-0.093172691,-0.018396662,-0.427902972,-0.624444301,-0.147522523,-0.106465517,-0.14416476,-0.210606582,0.017372643,0.001671996,-0.016877637,-1.195019157,-13.26915709,-0.434743412,0,0,0,-7.403607024,0.037184799,0,2
16,0.145588235,-0.01254441,-0.152838122,-0.207917029,0.153131909,0.168140531,0.132990868,-0.124120309,0.010332389,0.002607972,0.134418605,-1.890756303,1.808893557,0.203298226,0,0,0,-7.070730305,0.001291594,0,-2
-2,-0.073376978,-0.021744586,-0.316810961,-0.285851445,-0.043478261,-0.055555556,-0.080645161,-0.199175169,-0.066627824,0.016325642,-0.136054422,3.888235294,12.35882353,0.288744589,0,0,0,14.43333333,-0.030821479,0,-2
58,-0.036026332,-0.025254387,-0.337251251,-0.366477552,0.097868217,0.013690476,0.093626482,-0.165705506,-0.051216523,0.014666397,-0.157575758,0.315656566,-6.673737374,-0.11756476,0,0,0,7.331044666,-0.037461118,0,-1
-14,0.076742991,0.038898618,0.534704144,0.598764961,0.043355856,0.026412326,-0.00244798,0.204019368,-0.005683357,-0.013320996,0.175069728,0.692382622,13.20465615,0.428660344,0,0,0,-0.809699137,-0.029200613,0,1
-1,0.08496732,0.017019676,0.102434199,0.086835842,0.146246973,0.10086928,0.079690292,0.003445316,0.00065978,-0.014606687,0.1025,0.91025641,0.83525641,0.535898317,0,0,0,-0.444460748,-0.001719709,0,2
-18,-0.080172414,0.043364128,0.74892463,0.835429762,-0.356521739,-0.092269884,-0.541666667,0.395392215,0.027338871,-0.016666058,-0.007751938,0.503894989,-2.9431393,0.815909091,0,0,0,1.984380484,-0.000837,0,-1
-8,0.043589744,0.354382259,1.361390268,1.19725596,0,-0.027777778,0,1.014480676,0.068125268,-0.156630474,0.166666667,-3.185606061,-19.9,0.488636364,0,0,0,-22.51769912,0.002276123,0,-1
1,0.196453901,-0.64449308,-10.47422293,-1.142958676,0.043478261,0.5,0.580645161,-25.52647027,0.044542702,0.317508944,0.169387755,0.397478992,4.112605042,0.500680272,0,0,0,-4.004761905,0.088436422,0,2
52,-0.113171358,0.008438014,-0.020454151,-0.039980947,-0.079977311,-0.151424587,-0.106206294,-0.019709703,-0.03760094,0.000980689,-0.069034091,0.283381433,-5.667123617,-0.349612754,0,0,0,-0.962780515,-0.022269664,0,2
116,0.239033598,-0.056410334,-0.413047206,-0.501378354,0.49914966,0.323088752,0.258027849,-0.259474832,-0.002483441,0.020572987,-0.055555556,1.25600907,9.153628118,0.249753764,0,0,0,8.650926291,-0.040973376,0,-2
-47,0.077852921,-0.031015658,-0.215349269,-0.21017316,0.102355072,0.042553191,-0.018604651,-0.465665065,-0.021261428,0.006718755,0.051952837,1.143424158,8.199170421,0.747245329,0,0,0,-3.554246441,0.014167908,0,2
23,-0.17445123,0.095276467,0.195492268,0.002750191,-0.189189189,-0.256465517,-0.15037594,0.759054107,0.036866467,-0.045776602,-0.173340222,-0.659085351,-17.45769137,-0.639267585,0,0,0,-0.420334399,0.031895781,0,-1
-22,0.194169417,0.086538539,0.508270572,0.544904207,0.062857143,0.225590501,-0.34180602,0.126605518,0.032088845,-0.041036696,0.3,0.626209718,-7.644866806,1.263540593,0,0,0,-6.636246993,-0.004976979,0,-2
-134,0.529411765,-1.616657789,0.292418773,-7.031838856,0.203389831,0.507462687,0.575342466,0.248671688,-0.080383775,1.138451289,0.54,1.333333333,31.25833333,-4.731707317,0,0,0,19.63829787,0.000927644,0,2
15,-0.160865322,-0.033123345,-0.593329048,-0.553038218,0.03125,-0.147435897,0.233333333,-0.081843274,-0.024577845,0.01895381,-0.238095238,0.921745035,-3.449668987,-1.29740099,0,0,0,7.656105639,-0.019090719,0,-2
-20,-0.127054795,0.320181086,2.323631122,1.380998823,-0.356521739,-0.311966854,-0.308333333,1.779784478,0.041227432,-0.141501348,-0.077927377,0.789588987,-18.47967825,-0.43571647,0,0,0,4.806625981,-0.023262209,0,-2
-38,0.191943605,-0.323144759,-1.179465964,-1.123005737,0.322033898,0.220917226,0.207317073,-1.1598096,-0.037512859,0.140071827,0.141791045,0.036121525,5.293814433,-0.251459144,0,0,0,2.165067536,0.003970016,0,-2
-19,0.031468531,0.187071,1.709188653,1.347496345,0,0.055555556,-0.071428571,1.806204397,0.054438244,-0.085370831,0.131782946,-1.585365854,1.685365854,0.255793226,0,0,0,-14.73387097,0.00184543,0,-2
15,0.017001846,-0.465954387,-1.088731244,-2.047048707,0.003478261,0.1,0.580645161,-0.822841509,0.058892133,0.224784692,-0.070612245,-5.671674785,-4.124428625,-2.914676034,0,0,0,0.522666667,0.070630495,0,1
-41,0.323655914,-0.680433486,-10.73507002,-1.468464078,0.12,0.623529412,0.598130841,-25.89187339,0.01565808,0.337148646,0.346153846,1.574002574,32.22458172,1.826328551,0,0,0,-9.636645963,0.085754228,0,-2
-23,0.153229289,-0.033859127,-0.109473748,-0.203607771,0.171893148,0.159725155,0.20995785,-0.100308369,0.020837607,0.009349254,0.03125,-1.990135414,0.245269483,-0.243725318,0,0,0,0.629447181,0.004983067,0,2
-34,-0.082672855,0.4082874,2.628241416,1.9439843,-0.139534884,-0.076190476,-0.528409091,4.341801852,0.074834109,-0.200473395,-0.092424242,-0.066840537,-1.451490313,-0.047922243,0,0,0,3.80693983,0.01567477,0,-1
74,-0.310984817,0.005427887,0.016366778,0.041726292,-0.37755102,-0.349904105,-0.177658942,0.056968951,-0.041850639,0.012074868,-0.156565657,-1.253518649,-16.64021816,-0.579093432,0,0,0,1.279172099,0.020817907,0,-1
65,-0.233333333,0.036713036,0.213496559,0.516155531,-0.041666667,-0.2125,-0.434782609,1.428174084,0.015335744,0.006400931,-0.333333333,-0.655555556,-8.527777778,-0.500970874,0,0,0,9.21464255,0.004318581,0,-2
2,-0.082715599,0.029800114,0.266681884,0.435571175,-0.189609705,-0.092960827,-0.086543582,0.244371604,0.018370999,-0.015214908,-0.114166933,-2.820974576,-20.17161017,0.214226938,0,0,0,1.116338249,0.017027201,0,2
28,-0.012300414,0.026782323,0.298036579,0.39852114,-0.059970015,0.032467532,0.134883721,0.43822829,0.022239563,-0.019917846,-0.081939799,0.404392657,2.482144354,-0.23861036,0,0,0,2.756963163,-0.013594271,0,2
-6,-0.010047895,0.16082664,0.984015808,1.023736342,-0.076923077,-0.142819149,0.17325228,1.104964783,0.056518782,-0.076397689,0.000770119,0.090040086,-7.713413506,-0.025380711,0,0,0,-6.232231251,0.001791259,0,2
-72,-0.056420805,-0.049468085,0.033971631,-0.218513738,0.046332046,-0.123342175,-0.135338346,-0.126161585,-0.015351934,0.033510604,0.09530901,-0.237144586,11.1799758,-0.394720497,0,0,0,4.349907236,0.001153315,0,2
26,-0.139445388,0.040702347,0.139745435,0.124519315,-0.016551724,-0.155996944,-0.133014562,0.186678104,-0.002081024,-0.004111819,-0.107692308,-1.344579679,-31.96441143,-1.374848354,0,0,0,2.213016133,-0.012254228,0,2
5,0.090322581,-0.056970968,-0.329233918,-0.287187954,0.078333333,0.161029412,0.163348232,-0.152654116,-0.010586397,0.02895991,-0.020512821,0.299399399,21.3475976,0.872296453,0,0,0,6.797573306,0.003696405,0,2
9,-0.009837093,-0.016605646,-0.09581393,-0.284602036,0.026525199,-0.044372294,-0.080338266,-0.034059469,0.015183289,0.017191164,0.021794872,-2.830939278,-9.628159687,-1.383933969,0,0,0,2.233597559,0.01414983,0,2
10,-0.024098223,-0.014584359,-0.080351602,-0.053507285,-0.118095238,0.067349636,-0.141869159,0.041242841,0.010322108,0.015184134,-0.085189437,0.052994171,3.373741388,0.371380534,0,0,0,4.445955793,0.024483092,0,1
47,-0.036879433,-0.021030562,-0.068386826,0.038317449,0.001811594,0.0375,0.145862553,0.212748999,0.018298225,0.009320209,-0.197278912,-0.877124183,-6.764379085,-0.453351826,0,0,0,12.42945736,0.006378599,0,0
18,-0.067242704,-0.031364994,-0.122800763,-0.116530165,0.041208791,-0.048701299,-0.025974026,-0.018827699,-0.005986374,0.014825254,-0.074242424,1.965295369,7.493160401,0.812787724,0,0,0,0.313642524,0.00689709,0,1
34,-0.335407644,0.045832511,0.185586693,0.222846482,-0.533179631,-0.365429671,-0.294601035,0.293733552,-0.002999512,0.007018824,-0.289663462,-3.798559432,-40.75971189,-1.823674051,0,0,0,9.190655885,0.006722985,0,1
110,-0.522754137,-0.007719974,-0.238022391,-0.339876719,-0.238095238,-0.431179775,-0.74,-0.07542891,-0.032509886,0.000423211,-0.731343284,-2.235294118,-39.77941176,-3.801886792,0,0,0,-11.98882682,-0.373771136,0,-1
32,-0.156989247,0.368578079,1.305426398,1.236909918,-0.12,-0.206862745,-0.098130841,1.180708622,0.030382066,-0.159944533,-0.146153846,-0.473894349,-35.65315315,-0.548267327,0,0,0,-2.452481724,-0.025863162,0,-2
-40,-0.089504037,0.056507379,0.417014381,0.48594967,-0.1875,-0.15998996,-0.193657758,0.220052402,0.028779827,-0.027010472,0.180952381,-0.011111111,2.219017094,0.520970874,0,0,0,-12.23026058,0.013498071,0,0
-36,-0.003546099,-0.106885811,-0.352011925,-0.398961077,-0.04743083,-0.166666667,0.580645161,-0.39258762,-0.013787067,0.040697499,0.034605146,-2.397007224,-2.678121775,-0.061471861,0,0,0,3.207291667,0.003746128,0,1
-16,0.116430741,-0.034029425,-0.223122548,-0.448430002,0.142589118,0.115710301,0.089160839,-0.214079261,0.014235127,0.00602878,0.061458333,-1.753483866,-0.01795961,-0.649334073,0,0,0,1.516833299,0.007516199,0,-1
49,-0.135587511,-0.072124608,-0.397573966,-0.6771168,0.075396825,-0.091679507,-0.518796992,-0.306018243,-0.048734474,0.038216719,-0.090909091,1.395775687,5.471130788,0.898727466,0,0,0,0.066108007,0.025037477,0,-2
216,-0.07011361,-0.031674113,-0.226642122,-0.260224781,0.070464768,-0.026355997,0.009883721,-0.141922514,-0.05035122,0.014456626,-0.277591973,-0.128893794,-0.793679993,-0.651132151,0,0,0,7.811660717,-0.034918469,0,-2
28,-0.376995219,0.040688751,0.305124353,0.344191094,-0.541389812,-0.371423677,-0.396080951,0.459704777,0.014541945,0.002931059,-0.353125,-3.218458517,-28.76750123,-2.073073415,0,0,0,13.5773399,0.0238507,0,-1
-887,0.125,-0.060978303,-0.023491415,-0.157894737,0,0.125,0,-0.881561009,0.080197882,-0.092649871,0,-3,-1.5,-1.333333333,0,0,0,0,-0.325,0,2
142,-0.010144928,-0.328368317,-1.311325848,-1.217657343,0.142857143,-0.032051282,-0.5,-1.125995683,-0.071728366,0.153807504,-0.214285714,-0.020276292,0.352941176,-0.105,0,0,0,9.381335479,-0.020445211,0,-2
27,-0.144203859,0.501894793,1.349578336,2.37255411,-0.08,-0.223529412,-0.598130841,1.188244625,-0.030007511,-0.244424393,-0.106153846,4.495151202,-23.98754806,1.589027755,0,0,0,5.109217391,-0.067948301,0,-1
